marker-color,marker-size,marker-symbol,NummerRijksmonument,NaamRijksmonument,SubCategorieMS,BouwjaarBegin,BouwjaarEind,Gemeente,Provincie,Plaats,Situering,Adres,Postcode,Status,long,lat
#0080ff,small,,486851,,Woonhuis,1885,1885,Groningen,Groningen,Groningen,,,9711 BG,beschermd,6.563964451199,53.212995882275
#0080ff,small,,486859,,Woonhuis,1885,1885,Groningen,Groningen,Groningen,,,9711 BG,beschermd,6.563518156213,53.21309910921
#0080ff,small,,486867,,Woonhuis,1901,1902,Groningen,Groningen,Groningen,,,9711 BG,beschermd,6.563235754143,53.213173768885
#0080ff,small,,486874,,Woonhuis,1892,1892,Groningen,Groningen,Groningen,,,9711 BE,beschermd,6.564770908923,53.212925064854
#0080ff,small,,486882,,Woonhuis,1886,1887,Groningen,Groningen,Groningen,,,9711 CC,beschermd,6.565783923453,53.213292546961
#0080ff,small,,486891,,Woonhuis,1884,1884,Groningen,Groningen,Groningen,,,9718 CA,beschermd,6.557332782077,53.216870971958
#0080ff,small,,486899,,Dienstwoning,1864,1864,Groningen,Groningen,Groningen,Bij,,9725 AC,beschermd,6.573264232044,53.206568877396
#0080ff,small,,486905,,Bedieningsgebouw,1925,1925,Groningen,Groningen,Groningen,Bij,,9718 KW,beschermd,6.54865281619,53.218671703349
#0080ff,small,,486911,,Woonhuis,1896,1896,Groningen,Groningen,Groningen,,,9711 AA,beschermd,6.561303323397,53.213677960637
#0080ff,small,,486917,,Woonhuis,1896,1896,Groningen,Groningen,Groningen,,,9711 AC,beschermd,6.560768435857,53.213826976132
#0080ff,small,,486925,,Woonhuis,1898,1898,Groningen,Groningen,Groningen,,,9711 AE,beschermd,6.560120637525,53.214228712119
#0080ff,small,,486933,,Woonhuis,1887,1888,Groningen,Groningen,Groningen,,,9711 BC,beschermd,3.313557634774,47.974765885163
#0080ff,small,,486939,,Woonhuis,1885,1885,Groningen,Groningen,Groningen,,,9711 BG,beschermd,6.56387514347,53.213014730994
#0080ff,small,,486946,,Woonhuis,1885,1885,Groningen,Groningen,Groningen,,,9711 BG,beschermd,6.563771114016,53.213042710418
#0080ff,small,,486954,,Woonhuis,1899,1900,Groningen,Groningen,Groningen,,,9711 EE,beschermd,6.573965234845,53.214658713335
#0080ff,small,,489887,,Boerderij,,,Westerveld,Drenthe,Havelte,,,7971 RC,beschermd,6.227987753961,52.768396180507
#0080ff,small,,489888,,Boerderij,,,Westerveld,Drenthe,Havelte,,,7971 RC,beschermd,6.227987753961,52.768396180507
#0080ff,small,,499043,,Dienstwoning,1893,1893,Smallingerland,Friesland,Drachten,,,9204 WX,beschermd,6.04387097241,53.104213703061
#0080ff,small,,499049,Buitenstverlaat,Waterkering en -doorlaat,1893,1893,Smallingerland,Friesland,Drachten,Tegenover,,9204 WX,beschermd,6.04387097241,53.104213703061
#0080ff,small,,499058,,Boerderij,1936,1936,Smallingerland,Friesland,Drachtstercompagnie,,,9222 ND,beschermd,6.137467430628,53.137290135378
#0080ff,small,,499064,,Boerderij,1936,1936,Smallingerland,Friesland,Drachtstercompagnie,,,9222 ND,beschermd,6.137467430628,53.137290135378
#0080ff,small,,499073,,Kerk en kerkonderdeel,1850,1893,Smallingerland,Friesland,Nijega,,,9217 VN,beschermd,6.023854739822,53.141308420692
#0080ff,small,,499079,,Erfscheiding,1894,1894,Smallingerland,Friesland,Nijega,,,9217 VN,beschermd,6.023854739822,53.141308420692
#0080ff,small,,499088,,Boerderij,1850,1895,Smallingerland,Friesland,Opeinde,,,9218 PC,beschermd,6.068560507235,53.133208745346
#0080ff,small,,499094,,Boerderij,1850,1920,Smallingerland,Friesland,Opeinde,,,9218 PC,beschermd,6.068560507235,53.133208745346
#0080ff,small,,499100,,Boerderij,1850,1895,Smallingerland,Friesland,Opeinde,,,9218 PC,beschermd,6.068560507235,53.133208745346
#0080ff,small,,499109,,Woonhuis,1915,1925,Smallingerland,Friesland,Drachten,,,9203 AT,beschermd,6.098021626839,53.108379644609
#0080ff,small,,499115,,Woonhuis,1915,1925,Smallingerland,Friesland,Drachten,,,9200 AA,beschermd,6.102745321817,53.107767414885
#0080ff,small,,499121,,Woonhuis,1915,1925,Smallingerland,Friesland,Drachten,,,9203 AV,beschermd,6.101713888366,53.108609286474
#0080ff,small,,499127,,Woonhuis,1915,1925,Smallingerland,Friesland,Drachten,,,9200 AA,beschermd,6.103086865081,53.10855615673
#0080ff,small,,499133,,Woonhuis,1915,1925,Smallingerland,Friesland,Drachten,,,9200 AA,beschermd,6.101761327594,53.107863151496
#0080ff,small,,499139,,Woonhuis,1915,1925,Smallingerland,Friesland,Drachten,,,9200 AA,beschermd,6.102213863763,53.108139021889
#0080ff,small,,499145,,Woonhuis,1915,1925,Smallingerland,Friesland,Drachten,,,9200 AA,beschermd,6.1027128313,53.108513461041
#0080ff,small,,499151,,Woonhuis,1915,1925,Smallingerland,Friesland,Drachten,,,9203 AV,beschermd,6.101549491397,53.108601280969
#0080ff,small,,499157,,Nutsbedrijf,1920,1930,Smallingerland,Friesland,Drachten,,,9200 AA,beschermd,6.101650442544,53.107477407733
#0080ff,small,,499166,,Kerk en kerkonderdeel,1937,1937,Smallingerland,Friesland,Rottevalle,,,9221 TC,beschermd,6.109299922471,53.147168157054
#0080ff,small,,499172,,Kerkelijke dienstwoning,1937,1937,Smallingerland,Friesland,Rottevalle,,,9221 TC,beschermd,6.109030164041,53.147124851819
#0080ff,small,,499178,,Erfscheiding,1937,1937,Smallingerland,Friesland,Rottevalle,,,9221 TC,beschermd,6.109030164041,53.147124851819
#0080ff,small,,499187,,Boerderij,1927,1928,Smallingerland,Friesland,Opeinde,,,9218 PG,beschermd,6.065302924573,53.134143804894
#0080ff,small,,499193,,Boerderij,1927,1927,Smallingerland,Friesland,Opeinde,,,9218 PG,beschermd,6.065113194542,53.134432432547
#0080ff,small,,499202,,Boerderij,1900,1910,Smallingerland,Friesland,Drachten,,,9207 AE,beschermd,6.093626119177,53.121812975064
#0080ff,small,,499209,,Boerderij,1900,1910,Smallingerland,Friesland,Drachten,,,9207 AE,beschermd,6.093626119177,53.121812975064
#0080ff,small,,499219,,Onderwijs en wetenschap,1919,1919,Smallingerland,Friesland,Drachten,,,9201 JW,beschermd,6.101310902632,53.110435881274
#0080ff,small,,499225,,Dienstwoning,1919,1919,Smallingerland,Friesland,Drachten,,,9201 SB,beschermd,6.101783555922,53.110118546534
#0080ff,small,,499231,,Erfscheiding,1937,1937,Smallingerland,Friesland,Drachten,Bij,,9201 JW,beschermd,6.101310902632,53.110435881274
#0080ff,small,,499246,,Industrie,1900,1905,Smallingerland,Friesland,Drachten,Bij,,9203 CL,beschermd,6.101651460339,53.106632701558
#0080ff,small,,499252,,Dienstwoning,1906,1906,Smallingerland,Friesland,Drachten,,,9203 AL,beschermd,6.096799941233,53.109465228614
#0080ff,small,,499261,,"Klooster, kloosteronderdl",1936,1955,Smallingerland,Friesland,Drachten,,,9203 KP,beschermd,6.098584125603,53.094420760312
#0080ff,small,,499267,,Woonhuis,1909,1909,Smallingerland,Friesland,Houtigehage,,,9223 NK,beschermd,6.143968989199,53.150198228405
#0080ff,small,,499273,,Kerk en kerkonderdeel,1908,1908,Smallingerland,Friesland,Opeinde,,,9218 PC,beschermd,6.065786819272,53.13355697108
#0080ff,small,,499279,,Boerderij,1937,1937,Smallingerland,Friesland,Nijega,,,9217 VS,beschermd,6.024294816932,53.132616597796
#0080ff,small,,499285,,Industrie- en poldermolen,1905,1926,Smallingerland,Friesland,Oudega,Bij,,9216 XR,beschermd,5.948697610964,53.103080273076
#0080ff,small,,499291,,Kerkelijke dienstwoning,1880,1890,Smallingerland,Friesland,Rottevalle,,,9221 TB,beschermd,6.105342377286,53.146464066322
#0080ff,small,,499298,,Werk-woonhuis,1930,1930,Smallingerland,Friesland,Opeinde,,,9218 PB,beschermd,6.072089110126,53.133359362332
#0080ff,small,,499306,,Kerkelijke dienstwoning,1743,1930,Smallingerland,Friesland,Oudega,,,9216 WB,beschermd,5.999919950711,53.124827040913
#0080ff,small,,500769,Strokartonfabriek de Toekomst II,Industrie,1908,1908,Oldambt,Groningen,Midwolda,Bij,,9679 TV,beschermd,6.993540578092,53.170060188235
#0080ff,small,,501934,,Boerderij,1850,1875,Achtkarspelen,Friesland,Kootstertille,,,9288 GG,beschermd,6.088989952609,53.215564040529
#0080ff,small,,501941,,Boerderij,1875,1900,Achtkarspelen,Friesland,Kootstertille,,,9288 GG,beschermd,6.088989952609,53.215564040529
#0080ff,small,,501951,,Woonhuis,1935,1935,Achtkarspelen,Friesland,Surhuisterveen,,,9231 CP,beschermd,6.172959284223,53.179414099513
#0080ff,small,,501961,,Woonhuis,1935,1935,Achtkarspelen,Friesland,Surhuisterveen,,,9231 CP,beschermd,6.173048693566,53.179395541524
#0080ff,small,,501971,,Woonhuis,1935,1935,Achtkarspelen,Friesland,Surhuisterveen,,,9231 CP,beschermd,6.173122983735,53.179368096535
#0080ff,small,,501979,,Woonhuis,1935,1935,Achtkarspelen,Friesland,Surhuisterveen,,,9231 CP,beschermd,6.173212392913,53.179349538424
#0080ff,small,,501989,,Woonhuis,1935,1935,Achtkarspelen,Friesland,Surhuisterveen,,,9231 CP,beschermd,6.173301802014,53.179330980246
#0080ff,small,,501999,,Woonhuis,1935,1935,Achtkarspelen,Friesland,Surhuisterveen,,,9231 CP,beschermd,6.173376255132,53.179312520061
#0080ff,small,,502009,,Woonhuis,1935,1935,Achtkarspelen,Friesland,Surhuisterveen,,,9231 CP,beschermd,6.173465664086,53.179293961761
#0080ff,small,,502019,,Woonhuis,1935,1935,Achtkarspelen,Friesland,Surhuisterveen,,,9231 CP,beschermd,6.173554909704,53.179266418434
#0080ff,small,,502028,,Begraafplaats en -onderdl,1908,1908,Achtkarspelen,Friesland,Surhuisterveen,Bij,,9231 AR,beschermd,6.159749836095,53.185179090539
#0080ff,small,,502034,,Erfscheiding,1908,1908,Achtkarspelen,Friesland,Surhuisterveen,Bij,,9231 AR,beschermd,6.157661798738,53.185533991806
#0080ff,small,,502043,,Boerderij,1905,1905,Achtkarspelen,Friesland,Twijzel,,,9286 ED,beschermd,6.090538450046,53.232529194563
#0080ff,small,,502049,,Boerderij,1905,1905,Achtkarspelen,Friesland,Twijzel,,,9286 ED,beschermd,6.090538450046,53.232529194563
#0080ff,small,,502055,,Boerderij,1905,1905,Achtkarspelen,Friesland,Twijzel,,,9286 ED,beschermd,6.090538450046,53.232529194563
#0080ff,small,,502064,,Boerderij,1898,1898,Achtkarspelen,Friesland,Twijzel,,,9286 EG,beschermd,6.085640391501,53.227840253738
#0080ff,small,,502071,,Boerderij,1898,1898,Achtkarspelen,Friesland,Twijzel,,,9286 EG,beschermd,6.085640391501,53.227840253738
#0080ff,small,,502108,,"Bedrijfs-,fabriekswoning",1919,1919,Achtkarspelen,Friesland,Harkema,,,9281 KN,beschermd,6.117739362038,53.184957129295
#0080ff,small,,502115,,Boerderij,1919,1919,Achtkarspelen,Friesland,Harkema,,,9281 KN,beschermd,6.117739362038,53.184957129295
#0080ff,small,,502122,,Boerderij,1850,1875,Achtkarspelen,Friesland,Augustinusga,,,9284 TS,beschermd,6.164483510196,53.218010148225
#0080ff,small,,502129,De Woudenhof,Werk-woonhuis,1915,1915,Achtkarspelen,Friesland,Augustinusga,,,9284 TT,beschermd,6.164777824594,53.2168939883
#0080ff,small,,502136,,Opslag,1867,1926,Achtkarspelen,Friesland,Buitenpost,Bij,,9285 SW,beschermd,6.147110572843,53.250847877035
#0080ff,small,,502142,,Woonhuis,1877,1877,Achtkarspelen,Friesland,Buitenpost,,,9285 NH,beschermd,6.143161596203,53.255491501565
#0080ff,small,,502148,,Woonhuis,1862,1862,Achtkarspelen,Friesland,Buitenpost,,,9285 NG,beschermd,6.142157306255,53.255470863503
#0080ff,small,,502155,,Woonhuis,1936,1936,Achtkarspelen,Friesland,Buitenpost,,,9285 NG,beschermd,6.141670738168,53.255923210868
#0080ff,small,,502162,vh. Nieuw Herbranda,Woonhuis,1900,1915,Achtkarspelen,Friesland,Buitenpost,,,9285 NP,beschermd,6.146908730217,53.254704057956
#0080ff,small,,502169,,Woonhuis,1875,1900,Achtkarspelen,Friesland,Buitenpost,,,9285 NT,beschermd,6.146960911945,53.254263424342
#0080ff,small,,502175,,Werk-woonhuis,1900,1925,Achtkarspelen,Friesland,Buitenpost,,,9285 NT,beschermd,6.147410369772,53.254260579229
#0080ff,small,,502189,Bereden brigade,Militair verblijfsgebouw,1927,1927,Achtkarspelen,Friesland,Buitenpost,,,9285 WC,beschermd,6.133517114466,53.252325947744
#0080ff,small,,502197,,Industrie- en poldermolen,1923,1923,Achtkarspelen,Friesland,Gerkesklooster,Bij,,9873 TH,beschermd,6.221203689726,53.243338044313
#0080ff,small,,502203,,Woonhuis,1912,1912,Achtkarspelen,Friesland,Harkema,,,9281 KT,beschermd,6.119608979373,53.179635015559
#0080ff,small,,502209,,Kerkelijke dienstwoning,1865,1865,Achtkarspelen,Friesland,Surhuisterveen,,,9231 AS,beschermd,6.159893857442,53.179840473415
#0080ff,small,,502218,,Kerk en kerkonderdeel,1934,1934,Achtkarspelen,Friesland,Surhuisterveen,,,9230 AA,beschermd,6.163319351329,53.181516708059
#0080ff,small,,502224,,Vergadering en vereniging,1929,1929,Achtkarspelen,Friesland,Surhuizum,,,9283 TD,beschermd,6.176757052588,53.205565358797
#0080ff,small,,502230,,Boerderij,1933,1933,Achtkarspelen,Friesland,Surhuizum,,,9283 TA,beschermd,6.174628775277,53.2086884867
#0080ff,small,,502238,,Woonhuis,1875,1900,Achtkarspelen,Friesland,Twijzel,,,9286 EZ,beschermd,6.106572996604,53.242138816088
#0080ff,small,,502245,,Woonhuis,1900,1910,Achtkarspelen,Friesland,Twijzel,,,9286 GC,beschermd,6.108396265324,53.242783837523
#0080ff,small,,504563,,Woonhuis,1800,1800,Leeuwarden,Friesland,Leeuwarden,,,8911 JH,beschermd,5.79898634347,53.202326164471
#0080ff,small,,506118,Turfstrooiselfabriek,Industrie,1913,1913,Emmen,Drenthe,Erica,,,7887 ZG,beschermd,6.94487306626,52.67919483627
#0080ff,small,,506129,,Kerk en kerkonderdeel,1840,1860,S∑dwest-Frysl‘n,Friesland,Woudsend,,,8551 PB,beschermd,5.628584405115,52.943185077766
#0080ff,small,,506210,De Hoppe,Industrie- en poldermolen,1862,1862,S∑dwest-Frysl‘n,Friesland,It Heidenskip,Bij,,8724 LE,beschermd,5.488716499434,52.928855098217
#0080ff,small,,506241,Schaphalsterzijl,Waterkering en -doorlaat,,,Winsum,Groningen,Winsum,,,9951 TW,beschermd,6.46349028764,53.329185861906
#0080ff,small,,506243,,Boerderij,1856,1856,Smallingerland,Friesland,Oudega,,,9216 VM,beschermd,5.992964625378,53.135951159128
#0080ff,small,,506244,,Vergadering en vereniging,1909,1909,Franekeradeel,Friesland,Franeker,,,8801 LK,beschermd,5.545657831495,53.186197261455
#0080ff,small,,506446,,Boerderij,1858,1858,Oldambt,Groningen,Midwolda,,,9680 AA,beschermd,7.003719225164,53.195510059388
#0080ff,small,,506450,,"Tuin, park en plantsoen",1858,1858,Oldambt,Groningen,Midwolda,,,9681 BC,beschermd,7.003718889459,53.195501076705
#0080ff,small,,506451,,Boerderij,1858,1858,Oldambt,Groningen,Midwolda,,,9680 AA,beschermd,7.003648277134,53.196014299223
#0080ff,small,,506452,,Boerderij,1858,1858,Oldambt,Groningen,Midwolda,,,9680 AA,beschermd,7.003372700797,53.195047394564
#0080ff,small,,506453,,"Tuin, park en plantsoen",1910,1910,Oldambt,Groningen,Midwolda,,,9680 AA,beschermd,7.003372700797,53.195047394564
#0080ff,small,,508295,Reitdiepsluis,Waterkering en -doorlaat,1877,1877,De Marne,Groningen,Zoutkamp,,,9960 AA,beschermd,6.296486581312,53.336926937803
#0080ff,small,,508297,,Aanlegvoorziening,1877,1877,De Marne,Groningen,Zoutkamp,,,9960 AA,beschermd,6.297409395198,53.338681148984
#0080ff,small,,506976,,Boerderij,1856,1856,Smallingerland,Friesland,Oudega,,,9216 VM,beschermd,5.992964625378,53.135951159128
#0080ff,small,,506978,,Boerderij,1918,1918,Smallingerland,Friesland,Oudega,,,9216 VM,beschermd,5.992964625378,53.135951159128
#0080ff,small,,506991,,"Tuin, park en plantsoen",1800,1800,Leeuwarden,Friesland,Leeuwarden,,,8911 JH,beschermd,5.79898634347,53.202326164471
#0080ff,small,,507081,Ezumazijl,Waterkering en -doorlaat,1931,1931,Dongeradeel,Friesland,Anjum,Bij,,9133 DL,beschermd,6.148657149729,53.358908269765
#0080ff,small,,507082,Dongerdielen,Gemaal,1931,1931,Dongeradeel,Friesland,Anjum,,,9133 DM,beschermd,3.313557634774,47.974765885163
#0080ff,small,,507084,,Brug,1901,1901,Dongeradeel,Friesland,Anjum,Bij,,9133 DL,beschermd,6.148657149729,53.358908269765
#0080ff,small,,507085,,Bedieningsgebouw,1931,1931,Dongeradeel,Friesland,Anjum,,,9133 DL,beschermd,6.148778409092,53.358970400236
#0080ff,small,,507087,,Woonhuis,1921,1921,Dongeradeel,Friesland,Dokkum,,,9101 VD,beschermd,5.999906347014,53.322414763193
#0080ff,small,,507088,,Woonhuis,1921,1921,Dongeradeel,Friesland,Dokkum,,,9101 VL,beschermd,6.000881480242,53.322391817375
#0080ff,small,,507089,,Woonhuis,1921,1921,Dongeradeel,Friesland,Dokkum,,,9101 VM,beschermd,6.000890215918,53.321951485533
#0080ff,small,,507090,,Woonhuis,1921,1921,Dongeradeel,Friesland,Dokkum,,,9101 VD,beschermd,6.000294968609,53.322304956047
#0080ff,small,,507091,,Woonhuis,1921,1921,Dongeradeel,Friesland,Dokkum,,,9101 VG,beschermd,6.000652553077,53.322123422419
#0080ff,small,,507093,,"Tuin, park en plantsoen",1925,1925,Dongeradeel,Friesland,Dokkum,Bij,,9101 VS,beschermd,6.004013612742,53.322088249831
#0080ff,small,,507094,Bonifaciuskapel,Kapel,1934,1934,Dongeradeel,Friesland,Dokkum,,,9101 VS,beschermd,6.004013612742,53.322088249831
#0080ff,small,,507097,,Woonhuis,1909,1910,Dongeradeel,Friesland,Anjum,,,9133 MD,beschermd,6.126433570198,53.374124452813
#0080ff,small,,507098,,Gedenkteken,1875,1875,Dongeradeel,Friesland,Anjum,Bij,,9100 AA,beschermd,6.123416813556,53.376074811413
#0080ff,small,,507099,,Woonhuis,1830,1906,Dongeradeel,Friesland,Dokkum,,,9101 KM,beschermd,6.001029724328,53.327530735086
#0080ff,small,,507100,,Woonhuis,1895,1895,Dongeradeel,Friesland,Dokkum,,,9101 KM,beschermd,6.000970461268,53.327584950329
#0080ff,small,,507101,,Woonhuis,1907,1907,Dongeradeel,Friesland,Dokkum,,,9101 JV,beschermd,5.999114344617,53.327935860104
#0080ff,small,,507102,,Woonhuis,1909,1909,Dongeradeel,Friesland,Dokkum,,,9101 HZ,beschermd,6.001940310684,53.329287226931
#0080ff,small,,507103,,Woonhuis,1900,1910,Dongeradeel,Friesland,Dokkum,,,9101 HX,beschermd,6.003792641911,53.329718025983
#0080ff,small,,507104,,Woonhuis,1905,1906,Dongeradeel,Friesland,Dokkum,,,9101 VT,beschermd,6.001592893788,53.323870782394
#0080ff,small,,507105,,Woonhuis,1891,1891,Dongeradeel,Friesland,Dokkum,,,9101 MJ,beschermd,5.995060958512,53.324676741819
#0080ff,small,,507106,Zonneheuvel,Woonhuis,1933,1934,Dongeradeel,Friesland,Dokkum,,,9101 NX,beschermd,6.001743202003,53.324939282241
#0080ff,small,,507107,Oostervallaat,Brug,1910,1910,Dongeradeel,Friesland,Dokkum,Bij,,9101 ET,beschermd,6.0071467917,53.329161648198
#0080ff,small,,507108,Kinnema sathe,Boerderij,1774,1877,Dongeradeel,Friesland,Hantum,,,9147 BW,beschermd,5.961395207602,53.363847712549
#0080ff,small,,507109,,Woonhuis,1910,1915,Dongeradeel,Friesland,Nes,,,9143 WR,beschermd,6.049922911011,53.3964135214
#0080ff,small,,507110,,Kerk en kerkonderdeel,1918,1918,Dongeradeel,Friesland,Raard,,,9155 AL,beschermd,5.950001796565,53.327690632229
#0080ff,small,,507111,,Woonhuis,1832,1919,Dongeradeel,Friesland,Wierum,,,9141 TM,beschermd,6.015681323855,53.401790674282
#0080ff,small,,507113,,Woonhuis,1909,1911,Harlingen,Friesland,Harlingen,,,8861 XS,beschermd,5.414947939269,53.171903871729
#0080ff,small,,507114,,Woonhuis,1909,1911,Harlingen,Friesland,Harlingen,,,8861 XH,beschermd,5.413362795548,53.171958144174
#0080ff,small,,507115,,Woonhuis,1909,1911,Harlingen,Friesland,Harlingen,,,8861 XH,beschermd,5.413437513335,53.171868271014
#0080ff,small,,507116,,Woonhuis,1909,1911,Harlingen,Friesland,Harlingen,,,8861 XN,beschermd,5.414783434065,53.171894924225
#0080ff,small,,507117,,Woonhuis,1909,1911,Harlingen,Friesland,Harlingen,,,8861 XN,beschermd,5.414424492157,53.171841092681
#0080ff,small,,507118,,Woonhuis,1909,1911,Harlingen,Friesland,Harlingen,,,8861 XN,beschermd,5.414454287318,53.17166137239
#0080ff,small,,507120,,Erfscheiding,1865,1865,Harlingen,Friesland,Harlingen,Bij,,8861 JD,beschermd,5.425138789172,53.179673665647
#0080ff,small,,507121,,Begraafplaats en -onderdl,1865,1865,Harlingen,Friesland,Harlingen,Bij,,8861 JD,beschermd,5.425138789172,53.179673665647
#0080ff,small,,507122,,Begraafplaats en -onderdl,1868,1909,Harlingen,Friesland,Harlingen,Bij,,8861 JD,beschermd,5.425138789172,53.179673665647
#0080ff,small,,507123,,Begraafplaats en -onderdl,1909,1909,Harlingen,Friesland,Harlingen,Bij,,8861 JD,beschermd,5.425138789172,53.179673665647
#0080ff,small,,507124,,Begraafplaats en -onderdl,1880,1880,Harlingen,Friesland,Harlingen,Bij,,8861 JD,beschermd,5.425138789172,53.179673665647
#0080ff,small,,507125,,Begraafplaats en -onderdl,1916,1916,Harlingen,Friesland,Harlingen,Bij,,8861 JD,beschermd,5.425138789172,53.179673665647
#0080ff,small,,507127,Rijks HBS Simon Vestdijk,Onderwijs en wetenschap,1926,1926,Harlingen,Friesland,Harlingen,,,8861 GA,beschermd,5.426910773113,53.171073809042
#0080ff,small,,507128,Rijks HBS Simon Vestdijk,Opslag,1926,1926,Harlingen,Friesland,Harlingen,,,8861 GA,beschermd,5.426910773113,53.171073809042
#0080ff,small,,507129,,Dienstwoning,1926,1926,Harlingen,Friesland,Harlingen,,,8861 GH,beschermd,5.426222895853,53.17109200712
#0080ff,small,,507130,,Erfscheiding,1926,1926,Harlingen,Friesland,Harlingen,,,8861 GA,beschermd,5.426910773113,53.171073809042
#0080ff,small,,507131,,Handel en kantoor,1924,1924,Harlingen,Friesland,Harlingen,,,8861 BA,beschermd,5.414187254424,53.175084973216
#0080ff,small,,507132,,Gerechtsgebouw,1884,1885,Harlingen,Friesland,Harlingen,,,8861 XA,beschermd,5.412602003888,53.175157206884
#0080ff,small,,507133,,Overheidsgebouw,1897,1897,Harlingen,Friesland,Harlingen,,,8861 BB,beschermd,5.414560915795,53.174725461451
#0080ff,small,,507134,,Opslag,1942,1942,Harlingen,Friesland,Harlingen,,,8861 CS,beschermd,5.418149356812,53.173511519208
#0080ff,small,,507135,,Kerkelijke dienstwoning,1881,1881,Harlingen,Friesland,Harlingen,,,8861 CM,beschermd,5.418357973546,53.172469127103
#0080ff,small,,507136,Theo Thijssenschool,Onderwijs en wetenschap,1927,1927,Harlingen,Friesland,Harlingen,,,8861 JE,beschermd,5.424299385129,53.177580271816
#0080ff,small,,507137,Douma State,Woonhuis,1913,1913,Harlingen,Friesland,Harlingen,,,8861 HL,beschermd,5.426063517781,53.176771001494
#0080ff,small,,507144,,Boerderij,1872,1872,Ferwerderadiel,Friesland,Blije,,,9171 MH,beschermd,5.852410029509,53.350894689329
#0080ff,small,,507145,,Woonhuis,1900,1910,Ferwerderadiel,Friesland,Blije,,,9171 LV,beschermd,5.857662663182,53.351970454921
#0080ff,small,,507146,,Woonhuis,1900,1910,Ferwerderadiel,Friesland,Ferwert,,,9172 NH,beschermd,5.828553646483,53.341163725811
#0080ff,small,,507147,Goslingastate,Boerderij,1905,1905,Ferwerderadiel,Friesland,Hallum,,,9074 CE,beschermd,5.785419972778,53.305426992616
#0080ff,small,,507148,,Woonhuis,1911,1911,Ferwerderadiel,Friesland,Marrum,,,9073 GB,beschermd,5.802034595106,53.325021733491
#0080ff,small,,507278,,Boerderij,1880,1890,Westerveld,Drenthe,Diever,,,7981 BZ,beschermd,6.316410682305,52.854662906589
#0080ff,small,,507279,,Boerderij,1890,1900,Westerveld,Drenthe,Diever,Bij,,7981 BZ,beschermd,6.316410682305,52.854662906589
#0080ff,small,,507280,RK-kerk,Kerk en kerkonderdeel,1923,1924,Westerveld,Drenthe,Zorgvlied,,,8437 PA,beschermd,6.253911889276,52.921555626034
#0080ff,small,,507281,Obadja,Kapel,1904,1970,Westerveld,Drenthe,Zorgvlied,,,8437 PA,beschermd,6.257036855955,52.92018487806
#0080ff,small,,507282,,Boerderij,1890,1900,Westerveld,Drenthe,Diever,,,7981 AA,beschermd,6.31554278596,52.856440113639
#0080ff,small,,507284,,Boerderij,1920,1930,Meppel,Drenthe,Nijeveen,,,7948 LW,beschermd,6.141474147116,52.742823019445
#0080ff,small,,507285,,Boerderij,1920,1930,Meppel,Drenthe,Nijeveen,,,7948 LW,beschermd,6.141474147116,52.742823019445
#0080ff,small,,507287,,Boerderij,1910,1915,Meppel,Drenthe,Nijeveen,,,7948 BN,beschermd,6.185160584746,52.738817517199
#0080ff,small,,507288,,Boerderij,1910,1915,Meppel,Drenthe,Nijeveen,Bij,,7948 BN,beschermd,6.185160584746,52.738817517199
#0080ff,small,,507289,,Boerderij,1880,1890,Meppel,Drenthe,Kolderveen,,,7948 NK,beschermd,6.153566742164,52.722991980255
#0080ff,small,,507291,,Boerderij,1830,1840,Hoogeveen,Drenthe,Hollandscheveld,,,7913 VD,beschermd,6.510259831228,52.706993615248
#0080ff,small,,507292,,Boerderij,1830,1840,Hoogeveen,Drenthe,Hollandscheveld,Bij,,7913 VD,beschermd,6.510259831228,52.706993615248
#0080ff,small,,507293,,Boerderij,1830,1840,Hoogeveen,Drenthe,Hollandscheveld,Bij,,7913 VD,beschermd,6.510259831228,52.706993615248
#0080ff,small,,507294,,Woonhuis,1868,1868,Hoogeveen,Drenthe,Noordscheschut,,,7914 RT,beschermd,6.536938352681,52.726170117368
#0080ff,small,,507295,,Kerk en kerkonderdeel,1916,1916,Hoogeveen,Drenthe,Elim,,,7916 PA,beschermd,6.580807372811,52.680664689929
#0080ff,small,,507296,,Kerk en kerkonderdeel,1932,1933,Hoogeveen,Drenthe,Hoogeveen,,,7902 GH,beschermd,6.487104319636,52.724196471149
#0080ff,small,,507297,,Winkel,1912,1912,Hoogeveen,Drenthe,Hoogeveen,,,7901 LA,beschermd,6.477117121216,52.730345960391
#0080ff,small,,507298,,Woonhuis,1904,1904,Hoogeveen,Drenthe,Hoogeveen,,,7901 LA,beschermd,6.477155116478,52.729491795756
#0080ff,small,,507299,,Woonhuis,1882,1882,Hoogeveen,Drenthe,Hoogeveen,,,7902 EA,beschermd,6.477754878156,52.728605522376
#0080ff,small,,507300,,Woonhuis,1878,1878,Hoogeveen,Drenthe,Hoogeveen,,,7902 EA,beschermd,6.477734997206,52.727805812676
#0080ff,small,,507301,,Woonhuis,1902,1902,Hoogeveen,Drenthe,Hoogeveen,,,7901 JP,beschermd,6.477186189023,52.728359080336
#0080ff,small,,507302,,Overheidsgebouw,1930,1935,Hoogeveen,Drenthe,Hoogeveen,,,7901 LB,beschermd,6.475793480403,52.733683462486
