marker-color,marker-size,marker-symbol,NummerRijksmonument,NaamRijksmonument,SubCategorieMS,BouwjaarBegin,BouwjaarEind,Gemeente,Plaats,Situering,Adres,Postcode,Status,long,lat
#0080ff,small,,30958,,Onderwijs en wetenschap,,,Meppel,Nijeveen,,Dorpsstraat 52,7948 BS,beschermd,6.177030425767,52.735474581676
#0080ff,small,,30959,,Kerk en kerkonderdeel,,,Meppel,Nijeveen,,Dorpsstraat 58,7948 BS,beschermd,6.177428361956,52.735373081488
#0080ff,small,,30960,,Boerderij,,,Meppel,Kolderveen,,Kolderveen 24,7948 NJ,beschermd,6.160639059128,52.726181619537
#0080ff,small,,30961,,Boerderij,,,Meppel,Kolderveen,,Kolderveen 46,7948 NK,beschermd,6.157772750854,52.724807196877
#0080ff,small,,30962,,Kerk en kerkonderdeel,,,Meppel,Kolderveen,,Kolderveen 47,7948 NH,beschermd,6.152172750338,52.718597220682
#0080ff,small,,30963,,Kerk en kerkonderdeel,,,Meppel,Kolderveen,,Kolderveen 47,7948 NH,beschermd,6.152172750338,52.718597220682
#0080ff,small,,31219,,Boerderij,,,Borger-Odoorn,Odoorn,,Eendenkuil 1,7873 BM,beschermd,6.845452093141,52.850733715512
#0080ff,small,,31220,,"Sociale zorg, liefdadigh.",,,Borger-Odoorn,Odoorn,,Hoofdstraat 27,7873 TA,beschermd,6.849785207437,52.847121467284
#0080ff,small,,31221,,Kerk en kerkonderdeel,,,Borger-Odoorn,Odoorn,,Valtherweg 1,7873 AA,beschermd,6.84764026275,52.850904671198
#0080ff,small,,31222,,Boerderij,,,Borger-Odoorn,Exloo,,Schoolstraat 1,7875 AG,beschermd,6.863903147579,52.881829237107
#0080ff,small,,31223,,Boerderij,,,Borger-Odoorn,Exloo,,Zuiderhoofdstraat 6,7875 BX,beschermd,6.864405002232,52.881292745552
#0080ff,small,,31394,,Woonhuis,,,Zuidhorn,Oldehove,,Hofmastraat 15,9883 RM,beschermd,6.392444228818,53.302681623266
#0080ff,small,,31395,,Kerk en kerkonderdeel,,,Zuidhorn,Oldehove,,Kerkpad 2,9883 PK,beschermd,6.393690938917,53.304037044234
#0080ff,small,,31396,,Industrie- en poldermolen,,,Zuidhorn,Oldehove,,Molenstraat 8,9883 PL,beschermd,6.395578345866,53.304560374414
#0080ff,small,,31397,,Industrie- en poldermolen,,,Zuidhorn,Oldehove,,Schipvaart 10,9883 PP,beschermd,6.397453481957,53.303277611234
#0080ff,small,,31398,,Boerderij,,,Zuidhorn,Oldehove,,Teenstraweg 7,9885 TA,beschermd,6.335669817272,53.308983967624
#0080ff,small,,31399,,Boerderij,,,Zuidhorn,Oldehove,,Teenstraweg 9,9885 TA,beschermd,6.329844502375,53.309479093946
#0080ff,small,,31400,,Boerderij,,,Zuidhorn,Kommerzijl,,Heereburen 7,9884 TC,beschermd,6.349510398272,53.283794364354
#0080ff,small,,31401,,Boerderij,,,Zuidhorn,Kommerzijl,,Heereburen 17,9884 TC,beschermd,6.334882006297,53.286795134414
#0080ff,small,,31402,,Woonhuis,,,Zuidhorn,Niehove,,Ds J Wiegersweg 2,9884 PK,beschermd,6.366636175218,53.290503216748
#0080ff,small,,31403,,Boerderij,,,Zuidhorn,Niehove,,Gaaikemaweg 10,9884 TB,beschermd,6.333956361609,53.291762636183
#0080ff,small,,31404,,Woonhuis,,,Zuidhorn,Niehove,,Kerkpad 1,9884 PD,beschermd,6.366127813337,53.29057026163
#0080ff,small,,31405,,Woonhuis,,,Zuidhorn,Niehove,,Kerkpad 3,9884 PD,beschermd,6.366025303163,53.290678927806
#0080ff,small,,31406,,Kerk en kerkonderdeel,,,Zuidhorn,Niehove,,Kerkstraat 1,9884 PC,beschermd,6.366477874193,53.290136084928
#0080ff,small,,31408,,Woonhuis,,,Zuidhorn,Niehove,,Kerkstraat 3,9884 PC,beschermd,6.366801719129,53.29052882471
#0080ff,small,,31409,,Woonhuis,,,Zuidhorn,Niehove,,Kerkstraat 10,9884 PC,beschermd,6.366726849839,53.289873463694
#0080ff,small,,31410,,Woonhuis,,,Zuidhorn,Niehove,,Molenpad 2,9884 PJ,beschermd,6.367588135825,53.29081894457
#0080ff,small,,31411,,Woonhuis,,,Zuidhorn,Niehove,,Kerkstraat 6,9884 PC,beschermd,6.367181760166,53.29009440144
#0080ff,small,,31412,,Woonhuis,,,Zuidhorn,Niehove,,Kloosterweg 2,9884 PH,beschermd,6.367318744546,53.290183143038
#0080ff,small,,31413,,Kerk en kerkonderdeel,,,Zuidhorn,Saaksum,,Heralmastraat 4,9886 PG,beschermd,6.418911667403,53.314210865881
#0080ff,small,,31414,,Begraafplaats en -onderdl,,,Grootegast,Oldekerk,Bij,Kroonsfelderweg 4,9821 TD,beschermd,6.334348135214,53.224220999891
#0080ff,small,,31415,,Woonhuis,,,Grootegast,Niekerk,,Bloemersmastraat 2,9822 AC,beschermd,6.353387532589,53.225920348973
#0080ff,small,,31416,,Kerk en kerkonderdeel,,,Grootegast,Niekerk,,Zandumerweg 1,9822 AK,beschermd,6.35304198468,53.22586921405
#0080ff,small,,31611,,Woonhuis,,,Menterwolde,Noordbroek,,Hoofdstraat 1,9635 AS,beschermd,6.873922605327,53.192776601562
#0080ff,small,,31612,,Kerk en kerkonderdeel,,,Menterwolde,Noordbroek,Bij,Noordersingel 1,9635 TW,beschermd,6.872204776447,53.20201849692
#0080ff,small,,31613,,Dienstwoning,,,Menterwolde,Noordbroek,,Hoofdstraat 26,9635 AV,beschermd,6.874171091864,53.194346240244
#0080ff,small,,31614,,Kerk en kerkonderdeel,,,Menterwolde,Noordbroek,,Hoofdstraat 80,9635 AW,beschermd,6.873543258886,53.197849949329
#0080ff,small,,31615,,Woonhuis,,,Menterwolde,Noordbroek,,Hoofdstraat 82,9635 AX,beschermd,6.873458441729,53.197994791604
#0080ff,small,,31616,,Boerderij,,,Menterwolde,Noordbroek,,Korengarst 4,9635 VB,beschermd,6.882549097564,53.213330364724
#0080ff,small,,31617,De Noordstar,Industrie- en poldermolen,,,Menterwolde,Noordbroek,,Molenlaan 3,9635 TB,beschermd,6.871856218184,53.200584901101
#0080ff,small,,31618,,Kerkelijke dienstwoning,,,Menterwolde,Noordbroek,,Noorderstraat 1,9635 TE,beschermd,6.872411454611,53.202806788628
#0080ff,small,,31619,,Boerderij,,,Menterwolde,Noordbroek,,Noorderstraat 9,9635 TE,beschermd,6.872616138752,53.203972555788
#0080ff,small,,31620,,Boerderij,,,Menterwolde,Noordbroek,,Noorderstraat 4,9635 TG,beschermd,6.873536172119,53.203305113096
#0080ff,small,,31621,,Boerderij,,,Menterwolde,Noordbroek,,Zuiderstraat 63,9635 AL,beschermd,6.87323637123,53.191095555945
#0080ff,small,,31622,,Boerderij,,,Menterwolde,Noordbroek,,Zuiderstraat 10,9635 AL,beschermd,6.875207516967,53.184888069836
#0080ff,small,,31623,,Industrie- en poldermolen,,,Menterwolde,Noordbroek,,Hamrik 2,9635 VC,beschermd,6.906203986122,53.213770131046
#0080ff,small,,31624,,Boerderij,,,Menterwolde,Zuidbroek,,Kerkstraat 63,9636 AB,beschermd,6.861216693472,53.167697988913
#0080ff,small,,31625,,Kerk en kerkonderdeel,,,Menterwolde,Zuidbroek,,Kerkstraat 87,9636 AB,beschermd,6.861317943631,53.170671445546
#0080ff,small,,31626,,Kerk en kerkonderdeel,,,Menterwolde,Zuidbroek,,Kerkstraat 85,9636 AB,beschermd,6.86068729022,53.170598315098
#0080ff,small,,31627,,Woonhuis,,,Menterwolde,Zuidbroek,,Kerkstraat 92,9636 AD,beschermd,6.861929670527,53.170627974367
#0080ff,small,,31628,,Boerderij,,,Menterwolde,Zuidbroek,,Uiterburen 25,9636 EC,beschermd,6.874309261861,53.173117243383
#0080ff,small,,31629,,Boerderij,,,Menterwolde,Zuidbroek,,Uiterburen 59,9636 ED,beschermd,6.873333276322,53.179977450151
#0080ff,small,,31630,,Boerderij,,,Coevorden,Oosterhesselen,,Burg de Kockstraat 29,7861 AA,beschermd,6.716924279958,52.7588985768
#0080ff,small,,31631,,Boerderij,,,Coevorden,Oosterhesselen,,Burg de Kockstraat 12,7861 AD,beschermd,6.713783189184,52.759868344461
#0080ff,small,,31632,,Kerk en kerkonderdeel,,,Coevorden,Oosterhesselen,,Geserweg 2,7861 BL,beschermd,6.716038865996,52.758036641248
#0080ff,small,,31633,,Kerk en kerkonderdeel,,,Coevorden,Oosterhesselen,,Geserweg 4,7861 BL,beschermd,6.715860875254,52.758029639553
#0080ff,small,,31634,Havezathe De Klencke,"Kasteel, buitenplaats",,,Coevorden,Oosterhesselen,,Klenkerweg 13,7861 TG,beschermd,6.747763737213,52.76396090792
#0080ff,small,,31635,,Boerderij,,,Coevorden,Oosterhesselen,,Middendorp 4,7861 BK,beschermd,6.713672549523,52.758170878283
#0080ff,small,,31636,,Boerderij,,,Coevorden,Gees,,Dorpsstraat 29,7863 PA,beschermd,6.691270764484,52.749151892989
#0080ff,small,,31637,,Boerderij,,,Coevorden,Gees,,Oude Steeg 9,7863 PE,beschermd,6.693604269509,52.747930931843
#0080ff,small,,31638,,Boerderij,,,Coevorden,Gees,,Oude Steeg 16,7863 PG,beschermd,6.692738799861,52.747715729895
#0080ff,small,,31639,,Boerderij,,,Coevorden,Gees,,Oude Steeg 19,7863 PE,beschermd,6.692412710855,52.746712669691
#0080ff,small,,31640,,Boerderij,,,Coevorden,Gees,Bij,Oude Steeg 25,7863 PE,beschermd,6.690846463933,52.746837683904
#0080ff,small,,31641,,Boerderij,,,Coevorden,Gees,,Oude Steeg 32,7863 PG,beschermd,6.69074286125,52.747836465646
#0080ff,small,,31642,,Boerderij,,,Coevorden,Gees,,Tilweg 1,7863 TJ,beschermd,6.691145468791,52.748425252563
#0080ff,small,,31643,,Boerderij,,,Coevorden,Gees,,Tilweg 2,7863 TK,beschermd,6.692928519714,52.74811810109
#0080ff,small,,31644,,Boerderij,,,Coevorden,Gees,,Schaapveensweg 1,7863 TE,beschermd,6.691374090698,52.748144126271
#0080ff,small,,31645,,Boerderij,,,Coevorden,Gees,,Schaapveensweg 3,7863 TE,beschermd,6.692325020522,52.747747229936
#0080ff,small,,31646,,Boerderij,,,Coevorden,Gees,,Schaapveensweg 8,7863 TE,beschermd,6.692400484989,52.747297011855
#0080ff,small,,31947,,Industrie- en poldermolen,,,Pekela,Oude Pekela,,Feiko Clockstraat 111A,9665 BG,beschermd,7.009774569444,53.10397301091
#0080ff,small,,31948,,Kerkelijke dienstwoning,,,Pekela,Oude Pekela,,Hendrik Westerstraat 115,9665 AR,beschermd,7.010310301477,53.102725478425
#0080ff,small,,31949,,Kerk en kerkonderdeel,,,Pekela,Oude Pekela,Bij,Hendrik Westerstraat 114,9665 AR,beschermd,7.010589184016,53.102595873334
#0080ff,small,,32134,,Boerderij,,,Noordenveld,Peize,,Brinkweg 2,9321 HP,beschermd,6.493318763204,53.147366334856
#0080ff,small,,32136,,Boerderij,,,Noordenveld,Peize,,Hoofdstraat 3,9321 CB,beschermd,6.492374421135,53.149019574614
#0080ff,small,,32137,,Boerderij,,,Noordenveld,Peize,,Hoofdstraat 25,9321 CD,beschermd,6.495830463333,53.147972181738
#0080ff,small,,32138,,Boerderij,,,Noordenveld,Peize,,Hoofdstraat 27,9321 CD,beschermd,6.495823565431,53.147702650663
#0080ff,small,,32139,,Boerderij,,,Noordenveld,Peize,,De Horst 21,9321 VH,beschermd,6.534743728178,53.14025489698
#0080ff,small,,32140,,Kerk en kerkonderdeel,,,Noordenveld,Peize,,Kerkstraat 2,9321 HB,beschermd,6.49587988956,53.146983209829
#0080ff,small,,32141,,Kerk en kerkonderdeel,,,Noordenveld,Peize,,Kerkstraat 2,9321 HB,beschermd,6.49587988956,53.146983209829
#0080ff,small,,32142,,Boerderij,,,Noordenveld,Peize,,Kerkstraat 4,9321 HB,beschermd,6.495931615902,53.146668203836
#0080ff,small,,32143,,Boerderij,,,Noordenveld,Peize,,Kerkstraat 12,9321 HB,beschermd,6.496213005789,53.145982626201
#0080ff,small,,32144,,Boerderij,,,Noordenveld,Peize,,Kerkstraat 12,9321 HB,beschermd,6.496213005789,53.145982626201
#0080ff,small,,32145,,Industrie- en poldermolen,,,Noordenveld,Peize,,Molenpad 1,9321 CA,beschermd,6.492254225459,53.148409601678
#0080ff,small,,32146,,Boerderij,,,Noordenveld,Peize,,Oosterweg 7,9321 AE,beschermd,6.495701256233,53.152268918813
#0080ff,small,,32147,,Boerderij,,,Noordenveld,Peize,,Roderweg 22,9321 TS,beschermd,6.481746441333,53.14842514849
#0080ff,small,,32148,,Boerderij,,,Noordenveld,Peize,,Schipdijk 1,9321 TV,beschermd,6.486624618171,53.148632119732
#0080ff,small,,32149,,"Sociale zorg, liefdadigh.",,,Noordenveld,Peize,,Vrieserweg 10,9321 VK,beschermd,6.51463823699,53.133759749732
#0080ff,small,,32528,,Woonhuis,,,Noordenveld,Roden,,Brink 5,9301 JK,beschermd,6.43408191927,53.136189095174
#0080ff,small,,32529,,Boerderij,,,Noordenveld,Roden,,Brink 15,9301 JK,beschermd,6.43244780928,53.135969713286
#0080ff,small,,32530,,Woonhuis,,,Noordenveld,Roden,,Brink 19,9301 JK,beschermd,6.432095738808,53.135622312535
#0080ff,small,,32531,,Boerderij,,,Noordenveld,Roden,,Brink 21,9301 JK,beschermd,6.432409477703,53.135619576234
#0080ff,small,,32532,,Woonhuis,,,Noordenveld,Roden,,Brink 31,9301 JK,beschermd,6.432145532855,53.135208501728
#0080ff,small,,32534,,Kerk en kerkonderdeel,,,Noordenveld,Roden,,Brink 8,9301 JL,beschermd,6.434115018519,53.135703537775
#0080ff,small,,32535,,Kerk en kerkonderdeel,,,Noordenveld,Roden,,Brink 8,9301 JL,beschermd,6.434115018519,53.135703537775
#0080ff,small,,32536,,Boerderij,,,Noordenveld,Roden,,Brink 10,9301 JL,beschermd,6.433620263873,53.135635967896
#0080ff,small,,32537,,Boerderij,,,Noordenveld,Roden,,Brink 24,9301 JL,beschermd,6.432825826684,53.134915000744
#0080ff,small,,32539,,Boerderij,,,Noordenveld,Roden,,Spijkerzoom 4,9301 KD,beschermd,6.437041370185,53.136217121278
#0080ff,small,,32540,,Boerderij,,,Noordenveld,Roderwolde,,De Hoek 1,9315 TC,beschermd,6.479724058067,53.173138330976
#0080ff,small,,32541,,Industrie- en poldermolen,,,Noordenveld,Roderwolde,,Hoofdstraat 58,9315 PC,beschermd,6.474311823563,53.169044794884
#0080ff,small,,32542,,Industrie- en poldermolen,,,Noordenveld,Roderwolde,,Hoofdstraat 58,9315 PC,beschermd,6.474311823563,53.169044794884
#0080ff,small,,32543,,Kerk en kerkonderdeel,,,Noordenveld,Roderwolde,,Hoofdstraat 25,9315 PA,beschermd,6.471361564658,53.168280706693
#0080ff,small,,32544,,Kerk en kerkonderdeel,,,Noordenveld,Roderwolde,,Hoofdstraat 25,9315 PA,beschermd,6.471361564658,53.168280706693
#0080ff,small,,32545,,Begraafplaats en -onderdl,,,Noordenveld,Roderwolde,Bij,Achtersteweg 2,9315 TA,beschermd,6.471048533695,53.171905055849
#0080ff,small,,32695,,Boerderij,,,Aa en Hunze,Grolloo,,Middenstreek 5,9444 PG,beschermd,6.670639528371,52.934762405108
#0080ff,small,,32696,,,,,Aa en Hunze,Grolloo,Bij,SchoonloÙrstraat 49,9444 TH,beschermd,6.684182500981,52.926994811753
#0080ff,small,,32697,,Gerechtsgebouw,,,Aa en Hunze,Rolde,Bij,Asserstraat 12,9451 AC,beschermd,6.638538348733,52.990149713494
#0080ff,small,,32698,,Industrie- en poldermolen,,,Aa en Hunze,Rolde,,Grote Brink 24,9451 BR,beschermd,6.647850113841,52.984605654037
#0080ff,small,,32699,,Kerk en kerkonderdeel,,,Aa en Hunze,Rolde,,Kerkbrink 5,9451 AL,beschermd,6.64584411777,52.988877719162
#0080ff,small,,32700,,Kerk en kerkonderdeel,,,Aa en Hunze,Rolde,,Kerkbrink 5,9451 AL,beschermd,6.645605899254,52.988880227328
#0080ff,small,,32968,,Kerkelijke dienstwoning,,,De Wolden,Ruinen,,Kloosterstraat 2,7963 AH,beschermd,6.362099358603,52.763689099501
#0080ff,small,,32969,,Kerk en kerkonderdeel,,,De Wolden,Ruinen,,Brink 11,7963 AA,beschermd,6.360930707202,52.763770559115
#0080ff,small,,32970,,Kerk en kerkonderdeel,,,De Wolden,Ruinen,,Brink 11,7963 AA,beschermd,6.360930707202,52.763770559115
#0080ff,small,,32971,,Overheidsgebouw,,,De Wolden,Anholt,,Anholt 8,7963 PZ,beschermd,6.417749412986,52.775704000504
#0080ff,small,,32972,,Boerderij,,,De Wolden,Ansen,,Kerkdijk 5,7964 KA,beschermd,6.335255569979,52.782302761218
#0080ff,small,,32973,,Boerderij,,,De Wolden,Echten,,Hooimaatsdijk 2,7932 PG,beschermd,6.401150003466,52.715469030356
#0080ff,small,,32974,,Boerderij,,,De Wolden,Echten,,Koekangerweg 1,7932 PJ,beschermd,6.397105633719,52.713364403049
#0080ff,small,,32975,,Boerderij,,,De Wolden,Echten,,Koekangerweg 2,7932 PJ,beschermd,6.396971937897,52.713985673735
#0080ff,small,,32976,,Boerderij,,,De Wolden,Echten,,Zegeringen 1,7932 PL,beschermd,6.396157775206,52.712689395353
#0080ff,small,,32979,,Boerderij,,,De Wolden,Echten,,Zuidwolderweg 2,7932 PP,beschermd,6.398170956924,52.713355356803
#0080ff,small,,32980,,Boerderij,,,De Wolden,Eursinge,,Eursinge 2,7935 AB,beschermd,6.446014953748,52.777073831004
#0080ff,small,,32983,,Kerk en kerkonderdeel,,,De Wolden,Blijdenstein,,Blijdenstein 3,7961 LH,beschermd,6.249599078972,52.712313988829
#0080ff,small,,32984,,Boerderij,,,De Wolden,Ruinerwold,,Boerpad 12,7961 LB,beschermd,6.232796721576,52.720442253928
#0080ff,small,,32985,,Boerderij,,,De Wolden,Ruinerwold,,Dokter Larijweg 21,7961 NL,beschermd,6.248626609714,52.726853493562
#0080ff,small,,32986,,Boerderij,,,De Wolden,Ruinerwold,,Dokter Larijweg 22,7961 NL,beschermd,6.24877726916,52.726987212251
#0080ff,small,,32987,,Boerderij,,,De Wolden,Ruinerwold,,Dokter Larijweg 60,7961 NM,beschermd,6.259605556974,52.731806405214
#0080ff,small,,32988,,Boerderij,,,De Wolden,Ruinerwold,,Dokter Larijweg 72,7961 NN,beschermd,6.265310252598,52.734262921719
#0080ff,small,,32989,,Boerderij,,,De Wolden,Oosteinde,,Dokter Larijweg 124,7961 NS,beschermd,6.285017229478,52.744406360397
#0080ff,small,,33068,,Kerk en kerkonderdeel,,,Oldambt,Scheemda,,Kerklaan 30,9679 AE,beschermd,6.968304968817,53.174862301403
#0080ff,small,,33069,,Woonhuis,,,Oldambt,Scheemda,,Kerklaan 55,9679 AD,beschermd,6.963904171046,53.174776460287
#0080ff,small,,33070,,Woonhuis,,,Oldambt,Scheemda,,Kerklaan 104,9679 AH,beschermd,6.964311338929,53.174456553396
#0080ff,small,,33072,,Boerderij,,,Oldambt,Scheemda,,Oosterstraat 49,9679 KK,beschermd,6.97833819667,53.179645574333
#0080ff,small,,33073,,Boerderij,,,Oldambt,Scheemda,,Oosterstraat 55,9679 KL,beschermd,6.981421195583,53.180898781358
#0080ff,small,,33074,,Woonhuis,,,Oldambt,Scheemda,,Torenstraat 18,9679 BP,beschermd,6.972234989614,53.176796582376
#0080ff,small,,33075,,Woonhuis,,,Oldambt,Scheemda,,Torenstraat 20,9679 BP,beschermd,6.972277870184,53.176742092299
#0080ff,small,,33077,,Kerk en kerkonderdeel,,,Oldambt,Scheemda,,Torenstraat 1,9679 BN,beschermd,6.971081276549,53.177971176857
#0080ff,small,,33078,,Kerk en kerkonderdeel,,,Oldambt,Nieuw-Scheemda,,Hamrikkerweg 27,9943 PA,beschermd,6.942556754266,53.210086996746
#0080ff,small,,33079,,Boerderij,,,Oldambt,Nieuw-Scheemda,,Hamrikkerweg 34,9943 TB,beschermd,6.939378812806,53.206632195489
#0080ff,small,,33080,,Industrie- en poldermolen,,,Oldambt,Nieuwolda,,Pastorieweg 4A,9943 TG,beschermd,6.949093644293,53.19958604898
#0080ff,small,,33081,,Kerk en kerkonderdeel,,,Oldambt,Westerlee,,Hoofdweg 87,9678 PH,beschermd,6.981697458912,53.142106084178
#0080ff,small,,33399,,Boerderij,,,Emmen,Schoonebeek,,Burgemeester Osselaan 5,7761 BS,beschermd,6.883688329766,52.66346897764
#0080ff,small,,33400,,Boerderij,,,Emmen,Schoonebeek,,Westersebos 5,7761 PE,beschermd,6.863331477852,52.670069192951
#0080ff,small,,33401,,Boerderij,,,Emmen,Schoonebeek,,Westersebos 11,7761 PE,beschermd,6.859929513361,52.669590057556
#0080ff,small,,33402,,Boerderij,,,Emmen,Schoonebeek,,Westersebos 13,7761 PE,beschermd,6.859938571401,52.669419168176
#0080ff,small,,33403,,Boerderij,,,Emmen,Schoonebeek,,Westersebos 17,7761 PE,beschermd,6.859040346747,52.669529161102
#0080ff,small,,33404,,Boerderij,,,Emmen,Schoonebeek,,Westersebos 21,7761 PE,beschermd,6.859336264195,52.669094060692
#0080ff,small,,33405,,Boerderij,,,Emmen,Schoonebeek,,Westersebos 23,7761 PE,beschermd,6.858349670257,52.669214130782
#0080ff,small,,33406,,Boerderij,,,Emmen,Schoonebeek,,Westersebos 10,7761 PG,beschermd,6.869711716844,52.670295417168
#0080ff,small,,33407,,Boerderij,,,Emmen,Schoonebeek,,Westersebos 12,7761 PG,beschermd,6.869278799637,52.669734551784
#0080ff,small,,33408,,Boerderij,,,Emmen,Schoonebeek,,Westersebos 14,7761 PG,beschermd,6.869042330621,52.669737498998
#0080ff,small,,33410,,Boerderij,,,Emmen,Schoonebeek,,Westersebos 30,7761 PG,beschermd,6.860377993298,52.670177727945
#0080ff,small,,33411,,Boerderij,,,Emmen,Schoonebeek,,Middendorp 13,7761 PP,beschermd,6.898904115481,52.663573099485
#0080ff,small,,33412,,Boerderij,,,Emmen,Schoonebeek,,Oostersebos 4,7761 PS,beschermd,6.908276294452,52.656721266148
#0080ff,small,,33413,,Boerderij,,,Emmen,Schoonebeek,,Oostersebos 8,7761 PS,beschermd,6.912170337431,52.655206268645
#0080ff,small,,33414,,Boerderij,,,Emmen,Schoonebeek,,Oostersebos 11,7761 PS,beschermd,6.906747797202,52.656974511714
#0080ff,small,,33415,,Boerderij,,,Emmen,Schoonebeek,,Oostersebos 13,7761 PS,beschermd,6.90770318776,52.656818481635
#0080ff,small,,33416,,Boerderij,,,Emmen,Schoonebeek,,Oostersebos 15,7761 PS,beschermd,6.90785777289,52.657014248858
#0080ff,small,,33417,,Boerderij,,,Emmen,Schoonebeek,,Oostersebos 17,7761 PS,beschermd,6.908420770689,52.657051987829
#0080ff,small,,33418,,Boerderij,,,Emmen,Schoonebeek,,Westersebos 26,7761 PG,beschermd,6.861922901336,52.670392272478
#0080ff,small,,33779,,Kerk en kerkonderdeel,,,Coevorden,Sleen,,Brink 7,7841 CE,beschermd,6.802678854877,52.775984867067
#0080ff,small,,33780,,Kerk en kerkonderdeel,,,Coevorden,Sleen,,Brink 7,7841 CE,beschermd,6.802678854877,52.775984867067
#0080ff,small,,33781,,Boerderij,,,Coevorden,Sleen,,De Haar 3,7845 TH,beschermd,6.808410874417,52.701846278338
#0080ff,small,,33782,,Boerderij,,,Coevorden,Erm,,Dalerstraat 11,7843 PB,beschermd,6.816939269724,52.754261366418
#0080ff,small,,33783,,Industrie- en poldermolen,,,Coevorden,Sleen,,Markeweg 32,7846 AH,beschermd,6.803221150841,52.788175027247
#0080ff,small,,33784,,Industrie- en poldermolen,,,Coevorden,Schoonoord,,Tramstraat 22,7848 BK,beschermd,6.756442737279,52.848220765767
#0080ff,small,,33785,,Kerk en kerkonderdeel,,,Coevorden,Schoonoord,,Kerklaan 14,7848 AB,beschermd,6.759842491849,52.846806565555
#0080ff,small,,33786,,Industrie- en poldermolen,,,Emmen,Veenoord,,Industrieweg 15,7844 NV,beschermd,6.846719316497,52.717453300377
#0080ff,small,,33787,,Industrie- en poldermolen,,,Coevorden,Sleen,,Drostenstraat 16,7841 BM,beschermd,6.800563997073,52.771992374323
#0080ff,small,,33794,,Industrie- en poldermolen,,,Slochteren,Slochteren,,Groenedijk 2A,9621 TL,beschermd,6.791036200046,53.221310914962
#0080ff,small,,33795,,Industrie- en poldermolen,,,Slochteren,Slochteren,,Groenedijk 22A,9621 TL,beschermd,6.779473852717,53.21192868076
#0080ff,small,,33796,,Industrie- en poldermolen,,,Slochteren,Slochteren,,Groenedijk 28A,9621 TL,beschermd,6.771738579941,53.205988094383
#0080ff,small,,33797,,Boerderij,,,Slochteren,Slochteren,,Hoofdweg 9,9621 AC,beschermd,6.807862771589,53.217095785584
#0080ff,small,,33798,,Woonhuis,,,Slochteren,Slochteren,,Hoofdweg 17,9621 AC,beschermd,6.807186250669,53.216555600457
#0080ff,small,,33799,,Woonhuis,,,Slochteren,Slochteren,,Hoofdweg 19,9621 AC,beschermd,6.806986379435,53.216396203712
#0080ff,small,,33800,,Boerderij,,,Slochteren,Slochteren,,Hoofdweg 23,9621 AC,beschermd,6.806832587949,53.216272208551
#0080ff,small,,33801,,Woonhuis,,,Slochteren,Slochteren,,Hoofdweg 35,9621 AC,beschermd,6.8063254362,53.215873803015
#0080ff,small,,33802,,Overheidsgebouw,,,Slochteren,Slochteren,,Hoofdweg 20,9621 AL,beschermd,6.808190944482,53.21751427807
#0080ff,small,,33803,,Woonhuis,,,Slochteren,Slochteren,,Hoofdweg 24,9621 AL,beschermd,6.808295319494,53.217045729316
#0080ff,small,,33805,,Kerk en kerkonderdeel,,,Slochteren,Slochteren,,Hoofdweg 108,9621 AN,beschermd,6.797753730961,53.208291187762
#0080ff,small,,33807,,Kerk en kerkonderdeel,,,Slochteren,Harkstede,,Hoofdweg 63,9617 AB,beschermd,6.694515845345,53.212848566236
